,ell,TT_out,EE_out,BB_out,TT_in,EE_in,BB_in,wl_TT,wl_EE,wl_BB
0,2,1.6133976920002328e-07,0.0,0.0,1.2065089273947756e-09,0.0,0.0,1.0,1.0004395666220007,1.0004395666220007
1,3,4.35181276229358e-07,0.0,0.0,4.1648719499576953e-10,0.0,0.0,0.9997802891195241,1.0002197591639552,1.0002197591639552
2,4,163.48033010909967,0.008310961618562717,0.00015180959271738855,162.90736242700274,0.008280980031447586,0.0001511237703322812,0.9993410121665792,0.9997802891195241,0.9997802891195241
3,5,350.95178266072264,0.007605030261751669,1.551886198295534e-05,349.75409542500694,0.007580318765051384,1.545362343643771e-05,0.9986824585981231,0.9991214460729004,0.9991214460729004
4,6,21.99517926548112,0.007154763095806042,3.036867054807588e-05,21.920280128521977,0.007131095558417723,3.0181304651460358e-05,0.9978050622021962,0.9982436640028036,0.9982436640028036
5,7,80.30896919283684,0.0029786371050953735,8.916354099480519e-06,80.03229972367116,0.002967727035495875,8.910691781183438e-06,0.9967094006217316,0.9971475208060793,0.9971475208060793
6,8,80.5613758849773,0.001462544156641906,2.9279012571197236e-06,80.28571787807017,0.0014579660398426882,2.9434641807603657e-06,0.9953961947207726,0.9958337376636384,0.9958337376636384
7,9,50.6865251475165,0.0005696087895187849,6.9856666808391735e-06,50.51331883842147,0.0005674162265914544,6.901195896856276e-06,0.993866307794073,0.9943031782497104,0.9943031782497104
8,10,51.75585618915095,0.0006379797198186825,2.3159717498083475e-06,51.57854601605369,0.0006357695382241372,2.295238687430032e-06,0.9921207446212937,0.9925568477856238,0.9925568477856238
9,11,56.660094535796645,0.0003018701088536351,8.703368739442539e-07,56.46678968852265,0.00030078720960056765,8.715069616789865e-07,0.990160650367244,0.990595891939564,0.990595891939564
10,12,32.43344576742724,0.00020890295586679542,2.3015654191799286e-06,32.323563274266185,0.0002078303318933381,2.302398886888809e-06,0.987987309329855,0.9884215955739968,0.9884215955739968
11,13,28.162282587189726,0.00013079817394387873,1.2998477639393066e-06,28.067886563175986,0.00013024828646077984,1.2943744722753058e-06,0.9856021435378,0.9860353813426715,0.9860353813426715
12,14,17.42414250737142,0.00011126158161450943,9.519052423664099e-07,17.364716423269122,0.00011093576207604099,9.465753916356118e-07,0.9830067111999062,0.9834388081393525,0.9834388081393525
13,15,26.768277401894004,6.58305706378573e-05,1.0770287650835614e-06,26.67738562530146,6.567279670949652e-05,1.0650684868465334e-06,0.9802027050087242,0.9806335694006408,0.9806335694006408
14,16,9.946266047604524,5.039119635523685e-05,1.5767478976500108e-06,9.91279875673677,5.024062918650483e-05,1.5689901038551066e-06,0.97719195030084,0.9776214912654801,0.9776214912654801
15,17,12.55120568015881,6.092064193299847e-05,1.4704662689753682e-06,12.509044204064198,6.066190428289316e-05,1.4674155262165591e-06,0.9739764030767313,0.9744045305941401,0.9744045305941401
16,18,14.546639497905455,4.2189752475239594e-05,1.1040398634998282e-06,14.498589551985342,4.206854211551417e-05,1.0933383257092056e-06,0.9705581478831701,0.9709847728496903,0.9709847728496903
17,19,7.759259628285638,3.971960825263171e-05,8.79835541555835e-07,7.733497749900289,3.9517427529539306e-05,8.721915762643015e-07,0.9669393955613861,0.9673644298451725,0.9673644298451725
18,20,16.95527962962028,6.864664574730111e-05,1.0948628074459463e-06,16.89992735114645,6.837775464480543e-05,1.0871916877910548e-06,0.9631224808643912,0.9635458373598778,0.9635458373598778
19,21,10.653869910513736,6.190988660497682e-05,7.800281132562802e-07,10.618722492675829,6.165199603330184e-05,7.783364056630145e-07,0.9591098599470628,0.9595314526283273,0.9595314526283273
20,22,12.001484968430313,6.818655794567336e-05,7.393037526564436e-07,11.962101730866275,6.791508579100066e-05,7.349596521571555e-07,0.9549041077327595,0.9553238517057302,0.9553238517057302
21,23,6.944997297253827,5.06433214404684e-05,8.338271348869784e-07,6.921511444856238,5.0502076314854804e-05,8.340756095667034e-07,0.9505079151604234,0.9509257267138754,0.9509257267138754
22,24,7.627336181442861,7.37174655445234e-05,9.077306093995094e-07,7.60300361748021,7.355957376660808e-05,9.044447453850823e-07,0.9459240863162863,0.9463398829715775,0.9463398829715775
23,25,5.809467868820187,6.175190415268412e-05,7.528437376962596e-07,5.791021138862458,6.158590331724391e-05,7.459446005206755e-07,0.941155535454458,0.9415692360139549,0.9415692360139549
24,26,6.4756705173838975,5.349499876550453e-05,1.15094657409338e-06,6.4551981181618805,5.3290211239229653e-05,1.1419247781856388e-06,0.9362052839108271,0.9366168085049751,0.9366168085049751
25,27,7.78438616981177,9.976615223134013e-05,7.686158269808315e-07,7.760510747776812,9.943143094217535e-05,7.710158620047435e-07,0.9310764569148471,0.9314857270478375,0.9314857270478375
26,28,5.069226540766996,7.802425433434125e-05,1.0262547307999662e-06,5.05329164158164,7.782647368213435e-05,1.0221283031872478e-06,0.925772280303912,0.9261792188979071,0.9261792188979071
27,29,6.174078504122956,7.235999135628804e-05,1.1896078163868e-06,6.155236736860893,7.21460838199793e-05,1.1803019295529315e-06,0.9202960771451567,0.9207006085830279,0.9207006085830279
28,30,4.9175977975829195,7.188304518234741e-05,1.1446163140923248e-06,4.902279941011506,7.164157540970219e-05,1.1485195279817202e-06,0.9146512642696263,0.91505331443617,0.91505331443617
29,31,5.017539090160856,7.036503355294223e-05,9.208754308836399e-07,5.0025334868787406,7.008032863978994e-05,9.141933589493318e-07,0.9088413487238709,0.9092408450454641,0.9092408450454641
30,32,3.6418708762089596,8.747464549662545e-05,8.833615996189435e-07,3.6309802627766783,8.724028928389945e-05,8.742997164350766e-07,0.902869924144117,0.9032667956267791,0.9032667956267791
31,33,3.590713371082698,0.00010952409047854592,7.838064248971804e-07,3.5800567794706213,0.00010924611799140274,7.81522716325938e-07,0.8967406670582551,0.8971348443240845,0.8971348443240845
32,34,4.460628745230322,0.00010285619436794202,8.189928680121678e-07,4.447436263113851,0.00010257088916741623,8.178351472963971e-07,0.8904573331209596,0.8908487484429154,0.8908487484429154
33,35,4.45511732946188,0.00013992873888418327,9.592381264386848e-07,4.44200499182555,0.00013951415372028867,9.561945487529693e-07,0.8840237532873292,0.8844123406223301,0.8844123406223301
34,36,3.6378515373086002,0.0001006510302627552,6.859351757772374e-07,3.6272340294209235,0.00010035505870247815,6.82107218703332e-07,0.8774438299304874,0.8778295249508054,0.8778295249508054
35,37,2.848848405111531,0.00010878455228244395,8.593388612741205e-07,2.840916180462749,0.00010849200596656081,8.55554472982235e-07,0.8707215329086396,0.8711042730315636,0.8711042730315636
36,38,4.067380516869821,0.00011216787545513097,5.800802897267738e-07,4.055814500566243,0.0001117399125553335,5.761976241134351e-07,0.8638608955871139,0.8642406200028656,0.8642406200028656
37,39,3.367455487220326,0.0001550718622977533,8.596135684349429e-07,3.3581674028334527,0.00015459666179747246,8.581057081553167e-07,0.8568660108209454,0.8572426605188291,0.8572426605188291
38,40,2.494590799103286,0.00014611344220342626,9.043615103911452e-07,2.487733166645519,0.00014575325907100546,9.034768375763622e-07,0.8497410269035823,0.8501145446963537,0.8501145446963537
39,41,3.4244861905378863,0.00014605434010721296,7.388031453204027e-07,3.414976449113007,0.00014570675666104402,7.428022757776856e-07,0.8424901434872987,0.8428604740337403,0.8428604740337403
40,42,3.520644159620625,0.00014161513185142796,7.02145302695395e-07,3.511129506013363,0.00014116461424676212,7.016261073419356e-07,0.8351176074808971,0.8354846973065908,0.8354846973065908
41,43,2.278968217496936,0.00013471291571650048,7.543236247747839e-07,2.273000767471866,0.00013440292901490983,7.532623756757787e-07,0.827627708930279,0.8279915064465677,0.8279915064465677
42,44,2.99658045498509,0.00014762919251995555,6.371717780799568e-07,2.9886732030372656,0.0001472848306593449,6.372267300983288e-07,0.8200247768874296,0.8203852324085629,0.8203852324085629
43,45,2.355284449193508,0.00010833860762587775,5.052610449316762e-07,2.3493310797913782,0.0001080693603759974,5.011181096096465e-07,0.8123131752733452,0.8126702410318069,0.8126702410318069
44,46,2.282256570026954,0.0001209440274496957,6.765981990315103e-07,2.276364980294955,0.00012062799000937341,6.73321919154189e-07,0.8044972987403833,0.8048509289003993,0.8048509289003993
45,47,2.3659812663410285,0.00014944636448242047,6.810714061716285e-07,2.3598868972087943,0.00014909769528576012,6.803661494120736e-07,0.7965815685394689,0.7969317192086999,0.7969317192086999
46,48,2.4013128588244665,0.00017931157472911177,5.539870141263627e-07,2.3952930259059215,0.00017886031831321626,5.489163485793316e-07,0.7885704283975354,0.7889170576369559,0.7889170576369559
47,49,2.0226173076038623,0.0001078723836871248,7.062021837434553e-07,2.017700399955604,0.00010760068095294778,7.038039377804852e-07,0.780468340410507,0.7808114082424799,0.7808114082424799
48,50,1.601974758378672,0.00017567371817999504,5.2807694141005e-07,1.5981122203394051,0.000175288161649744,5.244696494717645e-07,0.7722797809570588,0.7726192493716136,0.7726192493716136
49,51,2.154329550927781,0.00016405928606197688,4.3500189370537913e-07,2.149544509466365,0.00016364165558230208,4.364161418738557e-07,0.7640092366383017,0.7643450695976282,0.7643450695976282
50,52,1.3241853752841473,0.00017873821194492316,5.302571173305866e-07,1.3211069153311785,0.00017830962779996938,5.285401133414062e-07,0.7556612002484533,0.7559933636896236,0.7559933636896236
51,53,1.657228897128922,0.0001522515406857652,5.348548379278721e-07,1.6535230189205699,0.00015189654852476096,5.305590132183702e-07,0.7472401667814504,0.7475686286173858,0.7475686286173858
52,54,1.3217088010683526,0.00013154859646677045,5.98257360690188e-07,1.3187723926000692,0.00013120868610653954,5.962348918337167e-07,0.7387506294783555,0.7390753595970562,0.7390753595970562
53,55,1.5411264811408594,0.00019316768863436367,5.218277031675632e-07,1.5378650547866455,0.00019278427112997607,5.219967570022619e-07,0.7301970759202905,0.7305180461823476,0.7305180461823476
54,56,1.2217726683667354,0.00011877821979193584,3.9931281334127723e-07,1.2192179641833494,0.0001186527976451236,4.009327998207996e-07,0.7215839841715153,0.7219011684059273,0.7219011684059273
55,57,1.3200816131792377,0.00013926726335062553,4.482994261597127e-07,1.3172485138549004,0.00013900176042936429,4.4906012135668657e-07,0.7129158189771321,0.7132291929754507,0.7132291929754507
56,58,1.3080739725986503,0.00012351334515916298,4.3611886413706637e-07,1.3055251338150007,0.00012332194858457666,4.329120011111596e-07,0.7041970280197692,0.7045065695285988,0.7045065695285988
57,59,1.3683907289633062,0.00013058631007599616,4.227571572272651e-07,1.365668928908735,0.00013030651504393912,4.263969566920097e-07,0.6954320382394522,0.6957377269513322,0.6957377269513322
58,60,1.2441174008414047,0.00016578525259113692,4.1911624811686075e-07,1.2417772196317782,0.00016553675162324713,4.161000061845808e-07,0.6866252522207247,0.6869270697634238,0.6869270697634238
59,61,1.1840224886699022,0.00013926054288298031,3.051054301017773e-07,1.1818699272718083,0.00013902491528674092,3.0402202326159503e-07,0.6777810446509297,0.6780789745751831,0.6780789745751831
60,62,1.0978491594771527,0.00014990636143485792,4.698208261297554e-07,1.0958891333240763,0.00014969031720881096,4.685584974248667e-07,0.6689037588534061,0.6691977866191289,0.6691977866191289
61,63,1.012014924347607,0.00013949948952097894,3.426701935999634e-07,1.0102374446338804,0.0001392400744842225,3.4288945711783214e-07,0.6599977033991905,0.660287816360202,0.660287816360202
62,64,0.9543923405974132,0.00013678205768764403,4.5077002602360527e-07,0.9528145546279948,0.00013652579173228496,4.5174936416651527e-07,0.6510671488006516,0.6513533361879456,0.6513533361879456
63,65,1.0613459699246712,0.00010860707782775422,3.1682603210366483e-07,1.0595108463389977,0.00010843500913856393,3.149686566740804e-07,0.6421163242903142,0.642398577193914,0.642398577193914
64,66,0.9597722080680394,0.00016023621438023914,3.301063901461359e-07,0.9583496016961697,0.00015999463462345058,3.2852139127955094e-07,0.6331494146879546,0.6334277260373907,0.6334277260373907
65,67,0.8841465630621885,0.00016568949436510666,3.554583719310069e-07,0.8828189365131651,0.00016544696435085164,3.5716635172602694e-07,0.6241705573588759,0.6244449219023265,0.6244449219023265
66,68,0.9858624067703212,0.00014809804533735013,2.722988834282983e-07,0.984433008917357,0.00014788129348621248,2.705449437590389e-07,0.6151838392660914,0.615454253548227,0.615454253548227
67,69,0.7055019225712303,0.00015551969745377934,2.3828968033158587e-07,0.7045364634537082,0.00015529367976668408,2.396973934163878e-07,0.6061932941189623,0.6064597564575377,0.6064597564575377
68,70,0.8323667831961123,0.00010287013122705771,2.0358326039281174e-07,0.8312641896917471,0.00010278287451765394,2.0365584968987373e-07,0.597202899620654,0.5974654100818892,0.5974654100818892
69,71,0.8477652600182922,0.00012744202708823112,2.0546127398599847e-07,0.8467273106480646,0.0001272471854314505,2.0407838070147628e-07,0.5882165748165914,0.5884751351893883,0.5884751351893883
70,72,0.7098695097749184,0.00015358918037690632,2.3727803674164584e-07,0.7090653006334237,0.00015339182424761852,2.3707367131211342e-07,0.5792381775459055,0.5794927913149431,0.5794927913149431
71,73,0.5434909301307215,0.00010918742272924063,2.1960411092844725e-07,0.5430206744082005,0.0001090454979489283,2.1763394831306912e-07,0.5702715019976773,0.5705221743154337,0.5705221743154337
72,74,0.7179615655411108,0.00010786654271077866,1.7910691701451254e-07,0.7172085749945467,0.00010775926174427415,1.7806840178102984e-07,0.5613202763736027,0.5615670140313488,0.5615670140313488
73,75,0.6492425536969805,0.0001277674431413373,1.6669983977416154e-07,0.6486117029043785,0.00012759640066670414,1.6788824293089787e-07,0.5523881606585074,0.5526309720563213,0.5526309720563213
74,76,0.5977130276253164,0.0001264648879778774,2.405591390495097e-07,0.5972020417798792,0.00012633699164014595,2.400216095135049e-07,0.5434787444999605,0.5437176396158095,0.5437176396158095
75,77,0.6469329924308109,9.258185487484653e-05,1.6878673788598306e-07,0.646338379702705,9.250048043883806e-05,1.6813529645141335e-07,0.5345955451980468,0.5348305355559861,0.5348305355559861
76,78,0.5608201567172256,0.00011835701507918132,1.8598446648564605e-07,0.5604110849580993,0.00011829913721223292,1.8606980628405063e-07,0.5257420058061744,0.5259731044437105,0.5259731044437105
77,79,0.5518148077706956,9.851790632178488e-05,1.6383168497036018e-07,0.5514875399298668,9.844132124732806e-05,1.6259943469254907e-07,0.5169214933436089,0.5171487147782775,0.5171487147782775
78,80,0.4586136928358576,9.336325735385071e-05,1.3219461753467117e-07,0.4583327921701371,9.328495892440376e-05,1.3158227520531757e-07,0.5081372971202452,0.508360657315453,0.508360657315453
79,81,0.4858827849268478,9.868683820379722e-05,1.451695289156832e-07,0.48570043550728054,9.867067049062135e-05,1.4407860939918782e-07,0.49939262717394867,0.4996121435041276,0.4996121435041276
80,82,0.5468983008670267,0.00010091790305961759,1.2390877266618596e-07,0.5466591576113391,0.00010089363683166689,1.2320089320875993e-07,0.4906906128206192,0.49090630403574426,0.49090630403574426
81,83,0.3958243709351019,9.547915770382389e-05,1.3467995347796304e-07,0.39561939538448737,9.542708481146345e-05,1.3460265777215685e-07,0.482034301316958,0.4822461875064764,0.4822461875064764
82,84,0.4114833792834278,8.632227739216859e-05,1.2292396623762247e-07,0.4113650228135403,8.632577388529866e-05,1.2365340536338816e-07,0.47342665663574496,0.47363475919196746,0.47363475919196746
83,85,0.3533756676904638,8.091382989381514e-05,1.1304022220206017e-07,0.3533185588568075,8.092364426645381e-05,1.1105783255503662e-07,0.4648705583532662,0.46507489993426915,0.46507489993426915
84,86,0.31916009740010776,9.085996000998087e-05,1.2851190358373773e-07,0.3191203434401382,9.085582339298912e-05,1.2781423017054365e-07,0.4563688006483683,0.45656940514045585,0.45656940514045585
85,87,0.36986315682161536,0.00010794240115621547,9.387494059638309e-08,0.3698300172008392,0.00010794863606862048,9.414744934132298e-08,0.4479240914124518,0.4481209838922267,0.4481209838922267
86,88,0.3636948000959908,8.164605061050026e-05,9.41589270188879e-08,0.3637016942060362,8.165329369237272e-05,9.412515773666558e-08,0.4395390514695633,0.4397322581656552,0.4397322581656552
87,89,0.2934999717532213,7.849955551808646e-05,8.099120020200178e-08,0.29355242498458023,7.851896503694171e-05,8.090737546189347e-08,0.43121621390559056,0.43140576216008897,0.43140576216008897
88,90,0.28269291731591806,8.76398316466285e-05,8.180327982621865e-08,0.28276974670642724,8.766408838192986e-05,8.177759800719199e-08,0.4229580235054182,0.4231439417350586,0.4231439417350586
89,91,0.3044676681054589,6.770660170167232e-05,7.167902923947652e-08,0.3045557670122929,6.771738985616927e-05,7.11087448076878e-08,0.4147668362967584,0.4149491539539073,0.4149491539539073
90,92,0.3223325206992111,7.09545906127108e-05,7.443642667963743e-08,0.32245932069715255,7.100405185091762e-05,7.43482695657669e-08,0.40664491919923157,0.40682366673271775,0.40682366673271775
91,93,0.2712823276788146,8.150738085828175e-05,6.727486188898974e-08,0.2714170930880926,8.156950580472069e-05,6.711645451659054e-08,0.39859444977714087,0.39876965859297764,0.39876965859297764
92,94,0.19608015165547601,6.051237703283821e-05,6.838484309312004e-08,0.19619533957766733,6.055027437048205e-05,6.830625382214705e-08,0.3906175160942544,0.3907892185162982,0.3907892185162982
93,95,0.21750979722561775,6.127361295483261e-05,6.84816795040697e-08,0.2176506501708108,6.131714947264185e-05,6.746241931042513e-08,0.38271611666878763,0.382884345899377,0.382884345899377
94,96,0.19831704986829934,5.060200416558783e-05,4.514798925388864e-08,0.19847347027342624,5.0630844232898455e-05,4.51716532890198e-08,0.37489216052666174,0.375056950607279,0.375056950607279
95,97,0.2005668340551605,5.837563444108222e-05,5.153922049273602e-08,0.20072218942438436,5.842520230958585e-05,5.1127663463779405e-08,0.36714746735100084,0.36730885312300043,0.36730885312300043
96,98,0.18080668546148002,5.037557724708465e-05,5.7009007210831295e-08,0.18099048802738313,5.041643951332355e-05,5.698823901554574e-08,0.3594837677257274,0.35964178479117065,0.35964178479117065
97,99,0.18279910565054747,6.026168159317084e-05,4.668732268223654e-08,0.18299206595300993,6.0328616063975335e-05,4.67910748318193e-08,0.3519027034710146,0.3520573881536523,0.3520573881536523
98,100,0.19080130432256168,4.579396127814187e-05,3.7661365819542363e-08,0.1910304660367323,4.5843381880162436e-05,3.776443059826084e-08,0.3444058280682597,0.344557217374701,0.344557217374701
99,101,0.15549369467866933,4.682416400275196e-05,3.9484144278085434e-08,0.15567637989818042,4.6888470784056584e-05,3.9355679980674714e-08,0.33699460717215707,0.33714273875326417,0.33714273875326417
100,102,0.17555087579139053,4.978398134337405e-05,3.6913095668656234e-08,0.17578563665814087,4.98339175937556e-05,3.712479976858209e-08,0.32967041920736523,0.32981533131990975,0.32981533131990975
101,103,0.13018751181617264,3.969814830536061e-05,3.8142713142474665e-08,0.13037733159554138,3.975546618616548e-05,3.754538112632711e-08,0.3224345560471886,0.3225762875158066,0.3225762875158066
102,104,0.14349826150007305,4.884989109046497e-05,3.366347309080703e-08,0.1437305712611787,4.891844299265946e-05,3.3681660538172337e-08,0.3152882237716241,0.315426813951104,0.315426813951104
103,105,0.1436346583338713,3.600369590792136e-05,3.295745095795515e-08,0.14389061824112473,3.607129494933123e-05,3.281131261478083e-08,0.30823254350205953,0.3083680322399974,0.3083680322399974
104,106,0.12785386051622222,3.6866385636426915e-05,3.380658081075691e-08,0.12807900138189743,3.693946193586741e-05,3.368445387025573e-08,0.3012685523098538,0.30140097990970766,0.30140097990970766
105,107,0.11174170753178933,4.250390106579647e-05,2.328350564331329e-08,0.11197517314957386,4.2582914707907576e-05,2.3231723155733165e-08,0.29439720419597665,0.29452661138055153,0.29452661138055153
106,108,0.1068743687888634,3.3208625489781034e-05,2.7659621834077693e-08,0.10710328912795099,3.327374480271377e-05,2.7507769830431743e-08,0.28761937113884223,0.2877457990142357,0.2877457990142357
107,109,0.09655862366475419,3.2379627616596283e-05,2.8881645075937833e-08,0.09676170130267739,3.245378922293026e-05,2.875218964804101e-08,0.28093584420742923,0.28105933422746643,0.28105933422746643
108,110,0.10259286369996409,3.166689847722407e-05,2.092545962047359e-08,0.10283172111062344,3.175004112305753e-05,2.063928882672231e-08,0.274347334736749,0.2744679286679341,0.2744679286679341
109,111,0.09913447840994621,3.460708459574811e-05,2.063526338675577e-08,0.09937432383324253,3.469144963956448e-05,2.0506667296840297e-08,0.267854475562695,0.26797221544970584,0.26797221544970584
110,112,0.10325369377605645,3.182772611564008e-05,1.915203603665307e-08,0.10352606348415834,3.190694810289279e-05,1.911995964496856e-08,0.26145782231328474,0.26157275044503464,0.26157275044503464
111,113,0.10004672175664094,2.8994722554312742e-05,1.6631984211763138e-08,0.10030888574303731,2.907652711605116e-05,1.6629835692396443e-08,0.25515785475329034,0.2552700136295812,0.2552700136295812
112,114,0.07062280221396135,2.6238867750830303e-05,1.7551466911156272e-08,0.07081694751416887,2.630785524924982e-05,1.7602762966288518e-08,0.24895497817924214,0.24906441047803066,0.24906441047803066
113,115,0.06826057261283036,2.2264701467654893e-05,1.5807884484249366e-08,0.06845537071649258,2.2325514014163905e-05,1.584098852452179e-08,0.24284952486178765,0.24295627340708564,0.24295627340708564
114,116,0.07029939303396332,2.3697656963807133e-05,1.4905752970604352e-08,0.07051371756776184,2.3766163609554238e-05,1.4832439336305544e-08,0.23684175553238426,0.23694586326281236,0.23694586326281236
115,117,0.07669786617793863,2.6725946417871284e-05,1.3582949300747906e-08,0.07693649949472207,2.6814685932527355e-05,1.3451933092220584e-08,0.23093186091131476,0.2310333708493279,0.2310333708493279
116,118,0.06643733780268607,1.8524770301047236e-05,1.1860739142430295e-08,0.06665676411433397,1.8590302419376755e-05,1.1892161747042312e-08,0.22511996327402126,0.22521891849582254,0.22521891849582254
117,119,0.07018395010528432,2.0149817263929145e-05,1.1240197373797696e-08,0.07042671453049398,2.0214309328708078e-05,1.1194483106003057e-08,0.2194061180527719,0.21950256165893067,0.21950256165893067
118,120,0.056693368030333376,1.8450539393656982e-05,1.1919187962929505e-08,0.0568975759885311,1.852172421752773e-05,1.1807015653121153e-08,0.2137903154706937,0.21388429055748162,0.21388429055748162
119,121,0.061448101800527254,1.803553105466917e-05,8.086770394527794e-09,0.061669467370900836,1.8104210741200215e-05,8.038282817527962e-09,0.20827248220523015,0.2083640318366888,0.2083640318366888
120,122,0.05372874071304556,1.4866142497922556e-05,8.257042570764576e-09,0.05393733475858567,1.4922210882719182e-05,8.307009069333565e-09,0.20285248307811254,0.20294165025886365,0.20294165025886365
121,123,0.04437567955311436,1.537591619817304e-05,7.075936667093961e-09,0.04454799323942753,1.5433543619920942e-05,7.075937112564728e-09,0.1975301227689679,0.19761695041777683,0.19761695041777683
122,124,0.04141670922250044,1.4019292621414385e-05,7.517514350186206e-09,0.04159125030046397,1.4078738207933893e-05,7.455396518189566e-09,0.19230514754972267,0.19238967847382446,0.19238967847382446
123,125,0.04361564656737707,1.328881902223123e-05,6.63675206823381e-09,0.043807508177739415,1.3342010150967542e-05,6.585335070935188e-09,0.187177247037007,0.18725952390720246,0.18725952390720246
124,126,0.04583036032295411,1.186935321747334e-05,6.028828394909816e-09,0.04603915349880867,1.1919721246207686e-05,6.0028312018051554e-09,0.18214605595980568,0.1822261212863347,0.1822261212863347
125,127,0.03576756692257034,1.2931475491903869e-05,5.523207736356824e-09,0.035934264130932134,1.299184611912018e-05,5.553259071498511e-09,0.1772111559396553,0.17728905204885254,0.17728905204885254
126,128,0.03436664794621079,1.0151599680366533e-05,4.651222288679561e-09,0.03453334085754844,1.019881662487218e-05,4.640627155973706e-09,0.17237207728073692,0.17244784629247445,0.17244784629247445
127,129,0.03299752498178981,9.921639437006375e-06,4.623362908891675e-09,0.033162066764361946,9.972125617203072e-06,4.6145928441737736e-09,0.16762830076727137,0.16770198457319135,0.16770198457319135
128,130,0.03294182778343149,1.0644722281732249e-05,3.96497810682769e-09,0.03311373731589577,1.0698732578530292e-05,3.947677953847929e-09,0.16297925946568187,0.16305089970822137,0.16305089970822137
129,131,0.033240977724243434,9.863512038663423e-06,3.859302776318898e-09,0.033416801831462735,9.911607040495552e-06,3.904586354681447e-09,0.15842434052905133,0.15849397858126038,0.15849397858126038
130,132,0.03147741275527209,9.833154097061717e-06,3.531636825480097e-09,0.031652448465249124,9.889163625446437e-06,3.4661529269151417e-09,0.15396288700146565,0.15403056394761838,0.15403056394761838
131,133,0.029018770922461273,8.355527327062157e-06,3.1739765825083784e-09,0.029181751859350683,8.402854429911375e-06,3.1883275885482526e-09,0.14959419961990053,0.14965995623689834,0.14965995623689834
132,134,0.022720790137878696,6.434600990341769e-06,3.3115938755058666e-09,0.022855402435838616,6.4733422479821635e-06,3.2897180057628166e-09,0.1453175386113793,0.14538141535094418,0.14538141535094418
133,135,0.028552868277875395,7.0944807518886415e-06,2.372386866581252e-09,0.02872257284280329,7.13884480543508e-06,2.3404818199774784e-09,0.14113212548319962,0.14119416245485406,0.14119416245485406
